name,m_sin_i__jupiter,axis_semi_major__au,period_orbital__day,eccenricity_orbital,w__deg,periastron_time__jd,velocity_semiaplitude__ms,reference_orbit,reference_first
Kepler-57 b,,0.05888909999999999,5.729319599999999,,,,,Steffen 2013,Borucki 2011
Kepler-175 b,,0.102029,11.903514999999999,,90.0,2455011.34082,,Rowe 2014,Rowe 2014
Kepler-509 b,,0.243116,41.74600392,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-577 b,,0.156872,25.69578251,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-323 b,,0.027639099999999996,1.6783270000000001,,90.0,2454969.05307,,Rowe 2014,Rowe 2014
Kepler-1153 b,,0.027602099999999997,1.75583533,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-433 b,2.84877,0.06782139999999999,5.33408384,0.11900000000000001,68.0,,259.0,Almenara 2015,Borucki 2010
Kepler-1319 b,,0.0327047,2.88676265,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-51 b,0.309041,0.0506843,4.2180278,0.0,90.0,2456194.1220400003,39.5,Hartman 2015,Hartman 2015
Kepler-377 c,,0.176201,27.014976,,90.0,2454965.50842,,Rowe 2014,Rowe 2014
HD 106270 b,11.0869,4.37827,2890.0,0.402,15.4,2454830.0,142.1,Johnson 2011,Johnson 2011
Kepler-1287 b,,0.0982303,11.47685909,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-426 b,0.341143,0.0413383,3.21751883,0.0,,2441466.631964,50.0,Hebrard 2014,Borucki 2010
Kepler-379 c,,0.309155,62.784696999999994,,90.0,2454990.30359,,Rowe 2014,Rowe 2014
WASP-20 b,0.30958600000000003,0.0599991,4.8996285,0.0,90.0,2455715.8,32.8,Anderson 2015,Anderson 2015
HD 30856 b,1.8572099999999998,2.0400400000000003,912.0,0.11699999999999999,180.0,2455260.0,31.9,Johnson 2011,Johnson 2011
Kepler-315 c,,0.808381,265.469335,,90.0,2454984.06838,,Rowe 2014,Rowe 2014
HATS-35 b,1.22799,0.031999099999999996,1.8209993000000002,0.0,90.0,2456981.80199,170.0,de Val-Borro 2016,de Val-Borro 2016
Kepler-80 c,,0.0788018,9.522,,,,,Xie 2013,Xie 2012
Kepler-179 c,,0.067463,6.40013,,90.0,2455007.02343,,Rowe 2014,Rowe 2014
HD 24064 b,9.45161,1.29459,535.6,0.35,250.8,2455278.3,251.0,Lee 2015,Lee 2015
HD 48265 b,1.47557,1.80168,780.3,0.08,340.0,,27.7,Jenkins 2017,Minniti 2009
Kepler-476 b,,0.114843,14.00640607,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-154 e,,0.0469031,3.93276465,0.0,90.0,,,Morton 2016,Morton 2016
HATS-4 b,1.25726,0.032693,2.156729,0.013000000000000001,275.0,,197.5,Jordan 2014,Jordan 2014
Kepler-1608 b,,0.11512,16.4735686,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-527 b,,0.11919500000000001,13.28535633,0.0,90.0,,,Morton 2016,Morton 2016
HD 34445 c,0.16788,0.7176899999999999,214.67,0.036000000000000004,150.0,,5.45,Vogt 2017,Vogt 2017
CoRoT-27 b,10.370999999999999,0.046655699999999994,3.5753199999999996,0.0,90.0,2455748.684,1326.0,Parviainen 2014,Parviainen 2014
Kepler-1115 b,,0.188086,23.5540725,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1141 b,,0.0346536,2.34451194,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-360 c,,0.07288120000000001,7.186433999999999,,90.0,2454969.62273,,Rowe 2014,Rowe 2014
Kepler-154 d,,0.141235,20.54981883,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-262 b,,0.10853900000000001,13.060855,,90.0,2454970.63086,,Rowe 2014,Rowe 2014
Kepler-969 c,,0.026930700000000002,1.6829346,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1106 b,,0.0235482,1.25275217,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-381 b,,0.061929099999999994,5.629021,,90.0,2454967.7461599996,,Rowe 2014,Rowe 2014
Kepler-168 c,,0.10927200000000001,13.193242000000001,,90.0,2455008.60934,,Rowe 2014,Rowe 2014
Kepler-84 f,,0.24595300000000003,44.552169,,90.0,2454993.29097,,Rowe 2014,Rowe 2014
Kepler-874 b,,0.235841,40.0686727,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-987 b,,0.432008,105.30331480000001,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-529 b,,0.0315668,1.98035766,0.0,90.0,,,Morton 2016,Morton 2016
HD 89307 b,1.79148,3.26609,2166.0,0.2,4.9,2452346.4,28.9,Fischer 2009 (corrected: priv. comm.),Fischer 2009
Kepler-1039 b,,0.0172977,0.93488424,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1112 b,,0.127487,14.36267939,0.0,90.0,,,Morton 2016,Morton 2016
HD 163607 c,2.2924,2.4178900000000003,1314.0,0.12,265.0,2455085.0,40.4,Giguere 2012,Giguere 2012
Kepler-960 b,,0.0383568,3.12686223,0.0,90.0,,,Morton 2016,Morton 2016
WASP-49 b,0.376728,0.0378972,2.7817387000000005,0.0,90.0,2455580.59436,56.8,Lendl 2012,Lendl 2012
Kepler-288 b,,0.065318,6.097326,,90.0,2455187.06412,,Rowe 2014,Rowe 2014
Kepler-37 c,0.010788299999999999,0.139784,21.301886,0.09848860000000001,66.038,2455012.44,0.92,Barclay 2013,Batalha 2013
Kepler-1314 b,,0.050961599999999996,5.42474928,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-55 b,,0.15368800000000002,27.948144899999996,,,,,Steffen 2013,Borucki 2011
Kepler-1504 b,,0.350774,82.30400300000001,0.0,90.0,,,Morton 2016,Morton 2016
HD 4313 b,2.1717299999999997,1.13327,356.0,0.040999999999999995,85.59,2454804.0,46.9,Johnson 2010,Johnson 2010
Kepler-1197 b,,0.028904500000000003,2.03231845,0.0,90.0,,,Morton 2016,Morton 2016
HR 8799 b,,67.4293,164253.0,0.0,,,,Soummer 2011,Marois 2008
Kepler-774 b,,0.113114,11.0895723,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1173 b,,0.0156331,0.7698536,0.0,90.0,,,Morton 2016,Morton 2016
HD 2638 b,0.477325,0.0435743,3.4442,0.0,0.0,2453323.206,67.4,Moutou 2005,Moutou 2005
Kepler-272 b,,0.0404491,2.9713529999999997,,90.0,2454967.38675,,Rowe 2014,Rowe 2014
Kepler-231 b,,0.0912341,10.065275,,90.0,2454969.28185,,Rowe 2014,Rowe 2014
Kepler-512 b,,0.21827800000000003,34.43587975,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-747 b,,0.198299,35.61760587,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-827 b,,0.265894,51.92927591,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1057 b,,0.116763,14.08827448,0.0,90.0,,,Morton 2016,Morton 2016
HD 168443 b,7.69745,0.29385,58.112469999999995,0.52883,172.923,2455626.199,475.13300000000004,Pilyavsky 2011 (corrected: priv. comm.),Marcy 1999
WASP-41 c,2.97516,0.9502450000000001,350.3,0.294,353.0,2456011.0,94.0,Neveu-VanMalle 2015,Neveu-VanMalle 2015
Kepler-373 b,,0.0612399,5.535309,,90.0,2454965.7604799997,,Rowe 2014,Rowe 2014
Kepler-1622 b,,0.10470399999999999,10.8118737,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-288 d,,0.288618,56.633742000000005,,90.0,2454968.55296,,Rowe 2014,Rowe 2014
HD 10180 f,0.0743252,0.49278999999999995,122.72,0.133,265.0,2454027.5528,2.95,Lovis 2011,Lovis 2011
Kepler-445 c,,0.0317534,4.8712290000000005,0.0,,,,Muirhead 2015,Borucki 2010
Kepler-1088 b,,0.162992,23.12748644,0.0,90.0,,,Morton 2016,Morton 2016
HD 45350 b,1.83614,1.94413,963.6,0.778,343.4,2451825.3,58.0,Endl 2006,Marcy 2005
Kepler-770 d,,0.0495281,4.15244722,0.0,90.0,,,Morton 2016,Morton 2016
HD 69830 c,0.0367709,0.18507200000000001,31.559998999999998,0.13,221.0,2453469.6,2.66,Lovis 2006,Lovis 2006
Kepler-963 b,,0.0878919,9.97683705,0.0,90.0,,,Morton 2016,Morton 2016
TYC 1422-614-1 b,2.5,0.6979810000000001,198.4,0.06,50.0,2453236.5,82.0,Niedzielski 2015,Niedzielski 2015
Kepler-21 b,,0.0427173,2.785755,0.0,90.0,2455093.8,,Howell 2012,Borucki 2011
Kepler-352 c,,0.12598399999999998,16.332995,,90.0,2454969.90648,,Rowe 2014,Rowe 2014
Kepler-363 b,,0.046094,3.6145680000000002,,90.0,2454967.69656,,Rowe 2014,Rowe 2014
Kepler-1053 b,,0.0318579,2.41435165,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-390 b,,0.06981749999999999,6.738088,,90.0,2454966.3226900003,,Rowe 2014,Rowe 2014
K2-18 b,0.0253363,0.142931,32.939614,0.0,90.0,2457264.39131,3.18,Cloutier 2017,Montet 2015
CoRoT-28 b,0.48385100000000003,0.0590095,5.2085099999999995,0.047,126.0,,56.4,Cabrera 2015,Cabrera 2015
Kepler-340 b,,0.118208,14.844387,,90.0,2454976.58289,,Rowe 2014,Rowe 2014
Kepler-679 b,,0.10005599999999999,12.39358604,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-335 c,,0.325549,67.84446899999999,,90.0,2454982.49928,,Rowe 2014,Rowe 2014
Kepler-841 b,,0.46203299999999997,124.4198398,0.0,90.0,,,Morton 2016,Morton 2016
HD 47186 b,0.071203,0.0498411,4.0845,0.038,59.0,2454566.95,9.12,Bouchy 2009,Bouchy 2009
Kepler-226 b,,0.0488289,3.9409970000000003,,90.0,2454969.09337,,Rowe 2014,Rowe 2014
KELT-3 b,1.454,0.0412729,2.70339,0.0,90.0,2456024.23,179.6,Pepper 2013,Pepper 2013
Kepler-51 c,,0.379271,85.3128662,,,,,Steffen 2013,Batalha 2013
Kepler-1639 b,,0.0935706,9.878482,0.0,90.0,,,Morton 2016,Morton 2016
HD 148427 b,1.14357,1.0388600000000001,331.5,0.16,277.0,2453991.0,27.7,Fischer 2009,Fischer 2009
Kepler-810 b,,0.0546451,4.59725385,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-226 c,,0.0598621,5.3495550000000005,,90.0,2455004.8059900003,,Rowe 2014,Rowe 2014
Kepler-1520 b,,0.013450299999999998,0.65355357,0.0,90.0,2454965.059,,Morton 2016,Morton 2016
Kepler-533 b,,0.168131,28.51120525,0.0,90.0,,,Morton 2016,Morton 2016
epsilon Tau b,7.67663,1.9364700000000001,594.90002,0.151,94.4,2452879.0,95.9,Sato 2007,Sato 2007
Kepler-11 e,,0.19466,31.9996,0.012,90.0,2455595.0755,,Lissauer 2013,Lissauer 2011
Kepler-366 c,,0.1055,12.516160000000001,,90.0,2454968.0286,,Rowe 2014,Rowe 2014
Kepler-1419 b,,0.23921399999999998,42.521589500000005,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-46 b,0.495889,0.0576688,4.463129,0.12300000000000001,70.0,,52.2,Hartman 2014,Hartman 2014
HD 208487 b,0.5122,0.5207649999999999,130.08,0.24,113.0,2450999.0,19.7,Butler 2006,Tinney 2005
Kepler-1033 b,,0.07385,7.56052806,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-616 c,,0.39158899999999996,90.4113556,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-288 c,,0.140842,19.305772,,90.0,2455206.19055,,Rowe 2014,Rowe 2014
Kepler-1517 b,,0.0714194,5.54608367,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-48 d,,0.229818,42.8961,0.0,,,1.57,Marcy 2014,Marcy 2014
Kepler-626 b,,0.116684,14.48585199,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-311 b,,0.0857785,9.176092,,90.0,2454971.7174,,Rowe 2014,Rowe 2014
Kepler-117 c,,0.268407,50.790411999999996,,90.0,2454968.6309700003,,Rowe 2014,Rowe 2014
epsilon Eri b,1.0544799999999999,3.3755800000000002,2500.0,0.25,6.0,2448940.0,18.6,Butler 2006,Hatzes 2000
Kepler-271 d,,0.0,5.24972541,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-69 c,,0.709354,242.4613,0.14,,2454843.964,,Barclay 2013,Batalha 2013
Kepler-935 b,,0.05183630000000001,4.88083852,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1245 b,,0.0496255,4.35409304,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-296 f,,0.310961,63.335879000000006,,90.0,2454995.61161,,Rowe 2014,Rowe 2014
HD 20782 b,1.9,1.3660700000000001,591.9,0.97,147.7,2451083.8,185.3,O'Toole 2009,Jones 2006
Kepler-613 b,,0.122297,15.77979614,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1011 b,,0.06089209999999999,5.75322197,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1536 b,,0.8913110000000001,364.758031,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-726 b,,0.146374,21.80451088,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1400 b,,0.0799721,9.06689421,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-896 b,,0.508596,144.547396,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-228 c,,0.050414,4.134444,,90.0,2455005.97678,,Rowe 2014,Rowe 2014
HD 190360 c,0.05897380000000001,0.129216,17.111027,0.23747,5.18038,2454389.63,4.84311,Wright 2009,Vogt 2005
Kepler-23 c,,0.0986522,10.7421,0.0,90.0,2454966.2926,,Ford 2012,Borucki 2011
Kepler-823 b,,0.050347,4.16809082,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1490 b,,0.386292,92.4362973,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-378 b,,0.12474400000000001,16.092361,,90.0,2454975.5134900003,,Rowe 2014,Rowe 2014
HD 128356 b,0.748401,0.7569640000000001,298.2,0.57,84.2,,36.9,Jenkins 2017,Jenkins 2017
Kepler-760 b,,0.0796567,8.70419416,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1558 b,,0.042435900000000006,3.50470358,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1618 b,,0.0733316,6.10826019,0.0,90.0,,,Morton 2016,Morton 2016
HD 141399 d,1.1889100000000001,2.0945400000000003,1069.8,0.07400000000000001,-140.0,,22.63,Hebrard 2016,Vogt 2014
HD 65216 b,1.21636,1.37427,613.09998,0.41,198.0,2450762.0,33.7,Mayor 2004,Mayor 2004
Kepler-343 c,,0.159296,23.22182,,90.0,2454984.0664,,Rowe 2014,Rowe 2014
Kepler-42 b,,0.0112809,1.2137672,,,,,Muirhead 2012,Borucki 2011
Kepler-593 b,,0.15388800000000002,21.21708973,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-212 b,,0.125596,16.257582,,90.0,2454972.64774,,Rowe 2014,Rowe 2014
Kepler-296 c,,0.063479,5.841648,,90.0,2454968.9212700003,,Rowe 2014,Rowe 2014
Kepler-1482 b,,0.0996817,12.25383217,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-157 d,,0.0,7.02573474,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1004 b,,0.0615039,5.28789787,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-356 b,,0.0542304,4.612696,,90.0,2454965.77463,,Rowe 2014,Rowe 2014
Kepler-968 b,,0.0426707,3.69298373,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-13 b,0.8514,0.0426946,2.91625,0.0133,210.0,2454777.975,106.04,Winn 2010,Bakos 2009
Kepler-244 b,,0.0518456,4.311792,,90.0,2455006.57568,,Rowe 2014,Rowe 2014
Kepler-448 b,,0.151393,17.855233300000002,0.0,228.0,,,Bourrier 2015,Bourrier 2015
GJ 3634 b,0.0221881,0.028688099999999998,2.64561,0.08,84.0,2455390.417,5.57,Bonfils 2011,Bonfils 2011
Kepler-9 b,0.248865,0.140548,19.243157999999998,0.150841,18.5551,2455089.7,19.09,Holman 2010,Holman 2010
Kepler-1070 b,,0.0705457,6.221614700000001,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1087 b,,0.015131100000000001,0.69384285,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1071 b,,0.0626755,6.1799844,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1432 b,,0.167165,23.910901100000004,0.0,90.0,,,Morton 2016,Morton 2016
HD 130322 b,1.04309,0.0896052,10.7085,0.011000000000000001,145.0,2453995.0,108.3,Wittenmyer 2009,Udry 2000
Kepler-1422 b,,0.143967,18.6051942,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1388 e,,0.188407,37.6327084,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-277 c,,0.20912600000000003,33.006,,,,,Xie 2014,Xie 2014
Kepler-934 b,,0.265992,55.6738309,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-31 d,,0.38616300000000003,87.648901,,90.0,2454967.93828,,Rowe 2014,Rowe 2014
Kepler-399 d,,0.293358,58.034616,,90.0,2454971.73323,,Rowe 2014,Rowe 2014
Kepler-215 c,,0.11726500000000001,14.667107999999999,,90.0,2454978.42381,,Rowe 2014,Rowe 2014
Kepler-108 b,,0.26271700000000003,49.183921000000005,,90.0,2454974.9112299997,,Rowe 2014,Rowe 2014
Kepler-742 b,,0.0735719,8.36086824,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1050 c,,0.15393099999999998,21.1284569,0.0,90.0,,,Morton 2016,Morton 2016
K2-32 c,,0.140652,20.65614,,,,,Sinukoff 2016,Dai 2016
K2-14 b,,0.0627173,8.36802,0.0,90.0,2456811.4513,,Montet 2015,Montet 2015
NGTS-1 b,0.8194799999999999,0.0318973,2.647298,0.016,,,166.0,Bayliss 2018,Bayliss 2018
Kepler-1298 b,,0.0820438,7.12811928,0.0,90.0,,,Morton 2016,Morton 2016
KELT-15 b,1.30897,0.0555347,3.32944,0.0,90.0,,110.0,Stassun 2017,Rodriguez 2016
Kepler-1297 b,,0.0275857,1.68189002,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1613 b,,0.026526400000000002,1.5184298999999999,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-903 c,,0.30753,62.9228557,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-348 c,,0.130735,17.265427,,90.0,2454968.35658,,Rowe 2014,Rowe 2014
Kepler-1543 b,,0.0796733,6.96710269,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-124 b,,0.0443423,3.410493,,90.0,2454964.57549,,Rowe 2014,Rowe 2014
Kepler-185 c,,0.147681,20.729042,,90.0,2455018.43642,,Rowe 2014,Rowe 2014
Kepler-191 c,,0.13311199999999998,17.738506,,90.0,2454981.98862,,Rowe 2014,Rowe 2014
omega Ser b,1.7008299999999998,1.0769799999999998,277.02,0.106,132.0,2450022.0,31.8,Sato 2013,Sato 2013
Kepler-111 b,,0.043745,3.341815,,90.0,2454974.35574,,Rowe 2014,Rowe 2014
Kepler-673 b,,0.0450964,3.72873109,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-965 b,,0.521537,134.25272980000003,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1295 b,,0.0464624,3.81371974,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-968 c,,0.057052099999999994,5.70940492,0.0,90.0,,,Morton 2016,Morton 2016
HD 34445 f,0.123778,1.54309,676.8,0.031,210.0,,2.74,Vogt 2017,Vogt 2017
HD 16175 b,4.65551,2.1263400000000003,995.4,0.637,221.5,2455801.4,103.5,Diaz 2016,Peek 2009
Kepler-235 b,,0.043731099999999995,3.3402220000000002,,90.0,2455004.97787,,Rowe 2014,Rowe 2014
Kepler-1436 b,,0.0907946,9.705716,0.0,90.0,,,Morton 2016,Morton 2016
HD 46375 b,0.22720100000000001,0.0399038,3.023573,0.063,114.0,2451071.53,33.65,Butler 2006,Marcy 2000
Kepler-48 c,0.045636300000000005,0.0851485,9.67395,,,,4.74,Marcy 2014,Borucki 2011
Kepler-114 b,,0.0586548,5.188549,,90.0,2454978.3632,,Rowe 2014,Rowe 2014
K2-32 b,,0.08078980000000001,8.992180000000001,,,,,Sinukoff 2016,Dai 2016
Kepler-60 d,,0.105629,11.901617100000001,,,,,Steffen 2013,Batalha 2013
Kepler-741 b,,0.0755268,7.03902374,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-396 c,,0.368178,88.505,,,,,Xie 2014,Xie 2014
KELT-20 b,,0.0542009,3.4741085,,,,,Lund 2017,Lund 2017
HIP 41378 c,,0.205364,31.6978,,,,,Vanderburg 2016,Vanderburg 2016
CoRoT-29 b,0.852133,0.0389589,2.8505700000000003,0.08199999999999999,87.0,,125.0,Cabrera 2015,Cabrera 2015
Kepler-868 b,,0.056099300000000005,5.03251791,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-14 b,8.40643,0.08068789999999999,6.7901229999999995,0.0350051,89.0179,2454971.07,682.9,Bucchave 2011,Borucki 2011
Kepler-234 c,,0.0730543,7.21205,,90.0,2455005.8166400003,,Rowe 2014,Rowe 2014
Kepler-1308 b,,0.022648500000000002,2.10433812,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1302 b,,0.0795638,8.83922659,0.0,90.0,,,Morton 2016,Morton 2016
CoRoT-13 b,1.3102,0.051068999999999996,4.03519,0.0,90.0,2444790.8091,157.8,Cabrera 2010,Cabrera 2010
HD 98219 b,2.12353,1.32398,436.9,0.0,47.0,2455140.0,41.2,Johnson 2011,Johnson 2011
HD 12648 b,2.8993700000000002,0.543924,133.6,0.04,99.3,2452324.7,102.0,Lee 2015,Lee 2015
HD 11964 b,0.608106,3.1288,1944.5898,0.040999999999999995,154.961,2454170.722,9.411010000000001,Wright 2009,Butler 2006
HAT-P-34 b,3.32973,0.06774669999999999,5.452654,0.441,20.0,2455431.5962900002,343.1,Bakos 2012,Bakos 2012
Kepler-654 b,,0.11366300000000001,13.72465129,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-421 b,,1.43442,704.1984,0.040999999999999995,160.0,,,Kipping 2014,Borucki 2010
K2-9 b,,0.0914762,18.4498,,,,,Schlieder 2016,Montet 2015
Kepler-1241 b,,0.12941,18.5525701,0.0,90.0,,,Morton 2016,Morton 2016
MOA-2010-BLG-477L b,,,,,,,,Bachelet 2012,Bachelet 2012
Kepler-31 b,,0.158038,20.8613,0.0,90.0,2454992.141,,Fabrycky 2012,Borucki 2011
Kepler-85 c,,0.102591,12.513,,,,,Xie 2013,Xie 2012
Kepler-1198 b,,0.07439119999999999,7.6847716,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1139 b,,0.016702,0.81316672,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-219 d,,0.25813800000000003,47.903645000000004,,90.0,2454974.98257,,Rowe 2014,Rowe 2014
Kepler-1206 b,,0.0207092,1.21699766,0.0,90.0,,,Morton 2016,Morton 2016
mu Leo b,2.4,1.12966,357.8,0.09,227.1,2452921.0,52.0,Lee 2014,Lee 2014
HATS-29 b,0.6557069999999999,0.05475990000000001,4.605874900000001,0.0,90.0,2457031.9561799997,78.4,Espinoza 2016,Espinoza 2016
Kepler-431 b,,0.07189019999999999,6.803,,,,,Everett 2015,Borucki 2010
Kepler-1531 b,,0.022421200000000002,1.13854338,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-248 c,,0.125503,16.239494,,90.0,2455008.5690099997,,Rowe 2014,Rowe 2014
Kepler-481 b,,0.0915102,10.06082567,0.0,90.0,,,Morton 2016,Morton 2016
HD 139357 b,10.0754,2.34618,1125.7,0.1,235.4,2452466.7,161.2,Dollinger 2009,Dollinger 2009
HD 1461 b,0.024004400000000002,0.0635202,5.7727,0.14,58.0,2450366.519,2.7,Rivera 2010,Rivera 2010
Kepler-1275 b,,0.0497719,3.65691115,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-283 c,,0.400986,92.743711,,90.0,2455006.31145,,Rowe 2014,Rowe 2014
HAT-P-30 b,0.706657,0.041904199999999996,2.810595,0.035,252.0,2455454.91,88.1,Johnson 2011,Johnson 2011
Kepler-430 c,,0.4757,110.979,,,,,Everett 2015,Borucki 2010
Kepler-1360 b,,0.264915,40.5286413,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-901 b,,0.0379647,3.51749439,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-251 d,,0.18951099999999999,30.133001,,90.0,2455023.38322,,Rowe 2014,Rowe 2014
Kepler-234 b,,0.0380552,2.711506,,90.0,2455003.0351299997,,Rowe 2014,Rowe 2014
Kepler-37 b,0.00958399,0.10245699999999999,13.367308,0.0,90.0,2455017.03271,0.95,Barclay 2013,Batalha 2013
WASP-113 b,0.477542,0.058857799999999995,4.542168745380001,0.0,90.0,2457197.097459,48.74,Barros 2016,Barros 2016
Kepler-392 c,,0.0933838,10.423117999999999,,90.0,2454968.15286,,Rowe 2014,Rowe 2014
HD 8535 b,0.682196,2.4447,1313.0,0.15,61.0,2454537.0,11.8,Naef 2010,Naef 2010
Kepler-1619 b,,0.161123,23.6225913,0.0,90.0,,,Morton 2016,Morton 2016
HD 3167 d,,0.07774960000000002,8.509,0.0,90.0,,,Christiansen 2017,Christiansen 2017
Kepler-1473 b,,0.11936400000000001,14.427355100000002,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-28 b,0.627451,0.0433674,3.257215,0.051,233.0,2455415.602,84.7,Buchhave 2011,Buchhave 2011
Kepler-474 b,,0.06195319999999999,5.66067294,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-349 c,,0.103986,12.247629,,90.0,2454971.21701,,Rowe 2014,Rowe 2014
HD 4203 b,2.08215,1.16537,431.88,0.519,329.1,2451918.9,60.3,Butler 2006,Vogt 2002
Kepler-553 c,,0.905726,328.23995460000003,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-331 d,,0.197812,32.134328000000004,,90.0,2454975.26823,,Rowe 2014,Rowe 2014
HD 102956 b,0.9514969999999999,0.08100249999999999,6.4948,0.048,12.0,2455352.26,73.4,Johnson 2010,Johnson 2010
WTS-2 b,1.11131,0.0185537,1.0187074,0.0,,2454317.81264,256.0,Birkby 2014,Birkby 2014
Kepler-362 c,,0.22068600000000002,37.866281,,90.0,2454967.35783,,Rowe 2014,Rowe 2014
Kepler-1147 b,,0.0973596,10.62784997,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-186 e,,0.121623,22.407792999999998,0.03,270.0,2454975.597,,Quintana 2014,Rowe 2014
Kepler-321 c,,0.108723,13.093921,,90.0,2454977.52374,,Rowe 2014,Rowe 2014
Kepler-1083 b,,0.189272,33.4177993,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-376 c,,0.114613,14.172327,,90.0,2454975.59795,,Rowe 2014,Rowe 2014
Kepler-1589 b,,0.020565700000000003,0.99166527,0.0,90.0,,,Morton 2016,Morton 2016
Fomalhaut b,,113.443,318498.0,0.12,,,,,Kalas 2008
GJ 176 b,0.0259969,0.0656822,8.7832,0.0,0.0,2454399.79,4.12,Forveille 2009,Forveille 2009
Kepler-873 b,,0.155175,20.5533844,0.0,90.0,,,Morton 2016,Morton 2016
HD 23079 b,2.4433,1.59509,730.6,0.102,55.0,2450492.0,54.9,Butler 2006,Tinney 2002
HD 178911 B b,7.29127,0.344904,71.484,0.114,168.2,2453808.1,343.3,Wittenmyer 2009,Zucker 2002
WASP-58 b,0.8904620000000001,0.056202199999999994,5.017180000000001,0.0,90.0,2455183.9335,110.1,Hebrard 2013,Hebrard 2013
Kepler-506 b,,0.0750455,6.883405499999999,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1571 b,,0.0472783,3.38555488,0.0,90.0,,,Morton 2016,Morton 2016
